timestamp,gpu_mem_mb
2026-06-13T16:50:51.834709+08:00,5012
2026-06-13T16:50:56.890068+08:00,5012
2026-06-13T16:51:01.943485+08:00,4924
2026-06-13T16:51:07.013335+08:00,4924
2026-06-13T16:51:12.084313+08:00,4980
2026-06-13T16:51:17.139473+08:00,4980
2026-06-13T16:51:22.205538+08:00,5012
2026-06-13T16:51:27.259236+08:00,5012
2026-06-13T16:51:32.325491+08:00,4968
2026-06-13T16:51:37.368476+08:00,4968
2026-06-13T16:51:42.428022+08:00,5048
2026-06-13T16:51:47.497937+08:00,5048
2026-06-13T16:51:52.559951+08:00,4956
2026-06-13T16:51:57.612194+08:00,4956
2026-06-13T16:52:02.683230+08:00,4956
2026-06-13T16:52:07.754406+08:00,4956
2026-06-13T16:52:12.821412+08:00,4994
2026-06-13T16:52:17.865943+08:00,4994
2026-06-13T16:52:22.937927+08:00,5026
2026-06-13T16:52:28.007281+08:00,5026
2026-06-13T16:52:33.080122+08:00,5048
2026-06-13T16:52:38.136489+08:00,5048
2026-06-13T16:52:43.177120+08:00,5048
2026-06-13T16:52:48.245701+08:00,4940
2026-06-13T16:52:53.306797+08:00,4940
2026-06-13T16:52:58.363765+08:00,5012
2026-06-13T16:53:03.405249+08:00,5012
2026-06-13T16:53:08.465339+08:00,4944
2026-06-13T16:53:13.536155+08:00,4944
2026-06-13T16:53:18.592437+08:00,4944
2026-06-13T16:53:23.650920+08:00,4944
2026-06-13T16:53:28.709273+08:00,4982
2026-06-13T16:53:33.756929+08:00,4982
2026-06-13T16:53:38.797771+08:00,5074
2026-06-13T16:53:43.849376+08:00,5074
2026-06-13T16:53:48.890828+08:00,4946
2026-06-13T16:53:53.954830+08:00,4946
2026-06-13T16:53:59.013309+08:00,4954
2026-06-13T16:54:04.094089+08:00,4954
2026-06-13T16:54:09.152151+08:00,4918
2026-06-13T16:54:14.204637+08:00,4918
2026-06-13T16:54:19.304646+08:00,4964
2026-06-13T16:54:24.379663+08:00,4964
2026-06-13T16:54:29.433274+08:00,4872
2026-06-13T16:54:34.520428+08:00,5074
2026-06-13T16:54:39.590525+08:00,4984
2026-06-13T16:54:44.653661+08:00,4984
2026-06-13T16:54:49.713453+08:00,4946
2026-06-13T16:54:54.771047+08:00,4946
2026-06-13T16:54:59.824854+08:00,4900
2026-06-13T16:55:04.894490+08:00,4900
2026-06-13T16:55:09.965048+08:00,4900
2026-06-13T16:55:15.020370+08:00,4886
2026-06-13T16:55:20.076680+08:00,4886
2026-06-13T16:55:25.143672+08:00,4936
2026-06-13T16:55:30.213214+08:00,4936
2026-06-13T16:55:35.281724+08:00,4906
2026-06-13T16:55:40.348105+08:00,4906
2026-06-13T16:55:45.391816+08:00,4924
2026-06-13T16:55:50.464684+08:00,4924
2026-06-13T16:55:55.507687+08:00,4900
2026-06-13T16:56:00.566734+08:00,4901
2026-06-13T16:56:05.633994+08:00,4981
2026-06-13T16:56:10.687440+08:00,4981
2026-06-13T16:56:15.745974+08:00,4873
2026-06-13T16:56:20.816720+08:00,4873
2026-06-13T16:56:25.887100+08:00,4981
2026-06-13T16:56:30.944863+08:00,4981
2026-06-13T16:56:36.002128+08:00,4953
2026-06-13T16:56:41.064496+08:00,4953
2026-06-13T16:56:46.107435+08:00,4971
2026-06-13T16:56:51.155249+08:00,4971
2026-06-13T16:56:56.195707+08:00,4971
2026-06-13T16:57:01.256907+08:00,4971
2026-06-13T16:57:06.322670+08:00,4971
2026-06-13T16:57:11.393892+08:00,4971
2026-06-13T16:57:16.451695+08:00,4953
2026-06-13T16:57:21.500936+08:00,4953
2026-06-13T16:57:26.559097+08:00,4951
2026-06-13T16:57:31.626257+08:00,4951
2026-06-13T16:57:36.683391+08:00,4951
2026-06-13T16:57:41.730475+08:00,4951
2026-06-13T16:57:46.798107+08:00,4931
2026-06-13T16:57:51.864694+08:00,4931
2026-06-13T16:57:56.909103+08:00,4925
2026-06-13T16:58:01.973907+08:00,4925
2026-06-13T16:58:07.031475+08:00,4917
2026-06-13T16:58:12.086308+08:00,4917
2026-06-13T16:58:17.145674+08:00,4917
2026-06-13T16:58:22.204350+08:00,5003
2026-06-13T16:58:27.274999+08:00,5003
2026-06-13T16:58:32.344794+08:00,4895
2026-06-13T16:58:37.415927+08:00,5097
2026-06-13T16:58:42.481829+08:00,4967
2026-06-13T16:58:47.551725+08:00,4967
2026-06-13T16:58:52.619696+08:00,5055
2026-06-13T16:58:57.675649+08:00,5055
2026-06-13T16:59:02.731823+08:00,4947
2026-06-13T16:59:07.794138+08:00,4947
2026-06-13T16:59:12.863048+08:00,4969
2026-06-13T16:59:17.909148+08:00,4969
2026-06-13T16:59:22.954193+08:00,4951
2026-06-13T16:59:28.010275+08:00,4951
2026-06-13T16:59:33.055513+08:00,5029
2026-06-13T16:59:38.097298+08:00,5029
2026-06-13T16:59:43.139972+08:00,4935
2026-06-13T16:59:48.196174+08:00,4935
2026-06-13T16:59:53.250647+08:00,4957
2026-06-13T16:59:58.295886+08:00,4957
2026-06-13T17:00:03.355487+08:00,4979
2026-06-13T17:00:08.425400+08:00,4979
2026-06-13T17:00:13.483163+08:00,4947
2026-06-13T17:00:18.547113+08:00,4947
2026-06-13T17:00:23.613538+08:00,4965
2026-06-13T17:00:28.673947+08:00,4965
2026-06-13T17:00:33.721999+08:00,4955
2026-06-13T17:00:38.780747+08:00,4955
2026-06-13T17:00:43.922005+08:00,4959
2026-06-13T17:00:48.984800+08:00,4959
2026-06-13T17:00:54.054700+08:00,4959
2026-06-13T17:00:59.104676+08:00,4959
2026-06-13T17:01:04.174797+08:00,4953
2026-06-13T17:01:09.234400+08:00,4953
2026-06-13T17:01:14.292937+08:00,4917
2026-06-13T17:01:19.349981+08:00,4917
2026-06-13T17:01:24.407601+08:00,5017
2026-06-13T17:01:29.509608+08:00,5017
2026-06-13T17:01:34.617877+08:00,4863
2026-06-13T17:01:39.687018+08:00,4863
2026-06-13T17:01:44.756714+08:00,4767
2026-06-13T17:01:49.814380+08:00,4969
2026-06-13T17:01:54.867286+08:00,4985
2026-06-13T17:01:59.931222+08:00,4985
2026-06-13T17:02:04.972944+08:00,5069
2026-06-13T17:02:10.032614+08:00,5069
2026-06-13T17:02:15.093750+08:00,4969
2026-06-13T17:02:20.240544+08:00,4969
2026-06-13T17:02:25.281295+08:00,4933
2026-06-13T17:02:30.357540+08:00,4933
2026-06-13T17:02:35.419191+08:00,4863
2026-06-13T17:02:40.471970+08:00,4863
2026-06-13T17:02:45.542495+08:00,5051
2026-06-13T17:02:50.611634+08:00,5051
2026-06-13T17:02:55.681351+08:00,4951
