timestamp,gpu_mem_mb
2026-06-14T00:12:56.159011+08:00,3771
2026-06-14T00:13:01.220857+08:00,3771
2026-06-14T00:13:06.268456+08:00,3793
2026-06-14T00:13:11.316450+08:00,3779
2026-06-14T00:13:16.367378+08:00,3779
2026-06-14T00:13:21.410950+08:00,3785
2026-06-14T00:13:26.457545+08:00,3761
2026-06-14T00:13:31.506819+08:00,3761
2026-06-14T00:13:36.555083+08:00,3763
2026-06-14T00:13:41.606136+08:00,3777
2026-06-14T00:13:46.652573+08:00,3777
2026-06-14T00:13:51.700995+08:00,3813
2026-06-14T00:13:56.775328+08:00,3767
2026-06-14T00:14:01.830096+08:00,3767
2026-06-14T00:14:06.882858+08:00,3785
2026-06-14T00:14:11.922234+08:00,3783
2026-06-14T00:14:16.972629+08:00,3783
2026-06-14T00:14:22.023952+08:00,3775
2026-06-14T00:14:27.073466+08:00,3773
2026-06-14T00:14:32.115149+08:00,3645
2026-06-14T00:14:37.184195+08:00,3807
2026-06-14T00:14:42.236056+08:00,3787
2026-06-14T00:14:47.285756+08:00,3767
2026-06-14T00:14:52.327514+08:00,3767
2026-06-14T00:14:57.392925+08:00,3773
2026-06-14T00:15:02.439217+08:00,3781
2026-06-14T00:15:07.502347+08:00,3781
2026-06-14T00:15:12.543252+08:00,3789
2026-06-14T00:15:17.585589+08:00,3791
2026-06-14T00:15:22.634922+08:00,3791
2026-06-14T00:15:27.684562+08:00,3789
2026-06-14T00:15:32.723593+08:00,3793
2026-06-14T00:15:37.774885+08:00,3793
2026-06-14T00:15:42.815749+08:00,3757
2026-06-14T00:15:47.857183+08:00,3799
2026-06-14T00:15:52.898360+08:00,3813
2026-06-14T00:15:57.948196+08:00,3813
2026-06-14T00:16:03.000345+08:00,3779
2026-06-14T00:16:08.051303+08:00,3779
2026-06-14T00:16:13.100116+08:00,3779
2026-06-14T00:16:18.160864+08:00,3793
2026-06-14T00:16:23.210770+08:00,3793
2026-06-14T00:16:28.251178+08:00,3793
2026-06-14T00:16:33.297971+08:00,3777
2026-06-14T00:16:38.348116+08:00,3769
2026-06-14T00:16:43.393052+08:00,3769
2026-06-14T00:16:48.450341+08:00,3777
2026-06-14T00:16:53.509336+08:00,3789
2026-06-14T00:16:58.557716+08:00,3789
2026-06-14T00:17:03.606612+08:00,3767
2026-06-14T00:17:08.655543+08:00,3783
2026-06-14T00:17:13.703364+08:00,3775
2026-06-14T00:17:18.758958+08:00,3775
2026-06-14T00:17:23.813136+08:00,3779
2026-06-14T00:17:28.857111+08:00,3791
2026-06-14T00:17:33.920979+08:00,3791
